word,Freq
afirmar,13.188888888888888
partido,12.922222222222222
lembrar,12.031481481481482
natural,9.053703703703704
justiça,6.190740740740741
jogador,5.385185185185185
retirar,4.75
afastar,4.614814814814815
relação,55.00000000000001
madeira,4.566666666666666
segundo,46.459467634603755
guardar,3.5462962962962963
sistema,41.223364925724276
governo,39.78465080325335
dominar,3.1277777777777778
pessoas,38.91913692276669
durante,34.91564159440748
lágrima,2.5592592592592593
período,32.19331854540567
estimar,2.062962962962963
análise,31.49433689587955
através,30.68654634670969
espelho,1.887037037037037
exemplo,29.614505612690735
admirar,1.85
centena,1.8222222222222222
projeto,28.564646770182165
situado,1.624074074074074
acertar,1.5166666666666666
valores,26.63591449889091
orgulho,1.5074074074074073
mercado,26.094474692478325
sentido,25.880805942058213
licença,1.4277777777777778
empresa,25.27055185857364
agrário,1.3296296296296297
comboio,1.3185185185185184
criador,1.2925925925925925
abraçar,1.2722222222222221
momento,23.903844861195136
aumento,23.900904080123684
milhões,23.807975398265782
brilhar,1.1870370370370371
rebelde,1.1777777777777778
sociais,23.148148148148152
assalto,1.087037037037037
questão,22.54142300194932
cadáver,0.9944444444444445
hesitar,0.9796296296296296
estudos,20.654365799556366
Estados,20.650416750688986
indiano,0.8666666666666667
dourado,0.8314814814814815
público,19.27555958862674
algumas,18.815705451367887
maioria,18.80646299657189
cultura,18.00900719231028
direito,17.95128386099348
alertar,0.7
prática,17.239614841701957
tenente,0.6666666666666666
família,17.22743160583451
próprio,17.18558849230356
bondade,0.6592592592592592
molhado,0.6537037037037037
própria,16.971331585669155
grandes,16.652214828258387
palavra,16.538196545002354
passado,16.533911406869667
maneira,16.27117362371446
defunto,0.5740740740740741
hóspede,0.5703703703703704
bezerro,0.5666666666666667
paragem,0.5648148148148148
fatores,15.248369967063255
entanto,15.173674127848358
chefiar,0.5074074074074074
somente,15.0728473482557
boletim,0.5
pública,14.950426833366944
celeste,0.48333333333333334
terraço,0.4777777777777778
maiores,14.612321032466225
desatar,0.4740740740740741
esboçar,0.46111111111111114
violeta,0.46111111111111114
armário,0.45925925925925926
cunhado,0.45185185185185184
redução,14.157508234187002
segunda,13.605313571284535
capital,13.532130133763529
tumulto,0.3962962962962963
criação,13.212089130873162
animais,13.167725347852391
teclado,0.3851851851851852
autores,13.130251394770452
